objectid,abrevia,cod_linea,nom_ruta,orig_ruta,dest_ruta,dest_zona,fec_impl,loc_orig,loc_dest,long_ruta,oper_ruta,route_id,cod_ruta,zon_dest,zon_orig,hor_habil,hor_sab,hor_fest,est_ruta,tip_bus,campo,tip_operac,tip_serv,dias_oper,comp_sitp,tip_hor,tipo_oper,ruta_rural,globalid,horas_servicio,cluster_riesgo
3316,LLL,L819,Portal 20 De Julio,Portal 20 De Julio,-,San Cristobal,19/09/2022,4,4,2.72947278,Consorcio Express D,4233.0,L819-3,13.0,13,05:00-21:00,05:00-21:00,05:00-21:00,1,5.0,,2,3,3.0,,1,2,,{963FDD68-6CB3-48FB-9EF1-BC0904E7C59C},16.0,1
3317,HHH,HL723,Usme Centro - Portal 20 De Julio,Usme Centro,Portal 20 De Julio,Usme/ Ciudad Bolivar,25/08/2022,1,4,30.60324306,Mueve Usme,4216.0,HL723-3,13.0,12,03:30-22:00,03:30-22:00,03:30-22:00,1,3.0,,2,3,3.0,,1,2,,{9651B27F-91FE-495B-82A9-7EDDFFB78343},18.5,2
3318,GGG,GF511,Portal Americas - Porvenir,Porvenir,Portal Americas,Bosa,23/03/2021,7,8,7.99090445,Masivo Capital - Ke,3702.0,GF511-3,8.0,8,03:45-23:45,03:45-23:45,03:45-23:45,1,3.0,,2,3,3.0,,1,2,,{967D64DC-F16D-4DF9-91F9-E1010F02C144},20.0,1
3319,AAA,HA704,El Uval - Germania,El Uval,Germania,Neutra,16/01/2021,5,3,23.82800092,Gran Americas Usme,3607.0,A704-1,0.0,12,04:00-00:00,04:00-00:00,04:00-00:00,1,3.0,,2,3,3.0,,1,2,,{968B2298-1730-4282-B736-DA5C53C6E0F9},20.0,2
3320,ALI,16-14,Aeropuerto,Portal El Dorado,Aeropuerto,Alimentadora,-,9,9,7.57828268,Gmovil - E,3644.0,16-14a,5.0,5,04:30:00 - 24:20:00,04:30:00 - 24:20:00,04:30:00 - 24:20:00,1,3.0,,2,4,3.0,,1,2,,{96A7658F-9096-4613-B782-577D34BB576E},0.0,3
3321,ALI,16-1,Tierra Grata,Portal El Dorado,Tierra Grata,Alimentadora,-,9,10,8.67174091,Gmovil - E,4802.0,16-1a,5.0,5,04:30:00 - 24:20:00,04:30:00 - 24:20:00,04:30:00 - 24:20:00,1,3.0,,2,4,3.0,,1,2,,{96F772B2-DD70-4777-900A-AE5770A3E173},0.0,3
3322,ALI,9-3,Bosa La Libertad,Portal Americas,Bosa La Libertad,Alimentadora,-,8,7,6.29920957,Etib - Bo,2875.0,9-3a,9.0,9,04:00:00 - 24:30:00,04:00:00 - 24:30:00,04:00:00 - 24:30:00,1,3.0,,2,4,3.0,,1,2,,{986F56F4-7844-4C39-BF55-B42253E38751},0.0,3
3323,9,FM51,M51,Portal Américas,Museo Nacional - FNG,Neutra,-,8,3,15.49358753,No Aplica,,M51,0.0,8,04:30 - 23:00,04:30 - 23:00,0,1,2.0,,1,1,2.0,,1,1,,{98BBEA4B-F251-4F71-A648-799FC4396F65},18.5,1
3324,AAA,HA617,Perdomo - Centro,Centro,Perdomo,Usme/ Ciudad Bolivar,27/11/2023,19,3,22.493067,Odt La Rolita,3686.0,H617-2,0.0,10,03:45-23:00,03:45-23:00,03:45-23:00,1,4.0,,2,3,3.0,,1,2,,{99041CC8-F220-471A-A0F0-ED51EF38EB45},19.25,2
3325,BBB,BA900,La Estrellita - Galerias,Galerias,La Estrellita,Usaquen,27/02/2023,1,13,19.93553971,Consorcio Express N,4200.0,B900-2,0.0,1,04:00-22:00,04:00-22:00,04:00-22:00,1,4.0,,2,3,3.0,,1,2,,{992A531C-E8B4-421A-8FCF-DCD6C7E7A819},18.0,2
3326,COM,19-10,Prado,Prado,Ciudad Jardin Norte,Complementaria,-,11,11,6.9164964,Masivo Capital - So,2992.0,19-10c,2.0,2,05:00-21:00,05:00-21:00,05:00-21:00,1,5.0,,2,5,3.0,,1,2,,{993F5A0B-34C8-4F53-B271-4D9966E3E367},16.0,1
3327,125,7-2,7-2,Portal Suba,Polo - Fincomercio,Neutra,-,11,14,10.8415694,No Aplica,11217.0,7-2,3.0,0,04:30 - 23:00,04:30 - 23:00,04:30 - 22:00,OPERATIVA,1.0,,1,1,3.0,,1,1,,{9A1E6670-60AF-4214-B193-FC9D305C5DCB},18.5,1
3328,HHH,HD717,Usme Centro - Bonanza,Bonanza,Usme Centro,Usme/ Ciudad Bolivar,5/12/2022,5,10,30.53315176,Mueve Usme,4208.0,H717-2,4.0,12,03:30-22:00,03:30-22:00,03:30-22:00,1,3.0,,2,3,3.0,,1,2,,{9A50BA78-8D6E-4FE7-8EED-9CBA25D60E1E},18.5,2
3329,56,CF19,F19,Portal Suba,Banderas,Americas,-,11,8,27.30774215,No Aplica,,F19,8.0,3,04:30 - 22:00,05:30 - 22:00,0,1,2.0,,1,1,2.0,,1,1,,{9B1B45C4-DA82-458E-8840-494468AA40A7},17.5,2
3330,ALI,9-8,Porvenir,Portal Americas,Porvenir,Alimentadora,-,8,7,8.1583968,Masivo Capital - Ke,2852.0,9-8a,9.0,9,04:00:00 - 24:30:00,04:00:00 - 24:30:00,04:00:00 - 24:30:00,1,3.0,,2,4,3.0,,1,2,,{9C3795E0-4B20-41CD-B5EB-17B5DFCBE218},0.0,3
3331,24,DJ24,D24,Universidades,Portal 80,Calle 80,-,3,10,15.15557027,No Aplica,,D24,4.0,0,06:00 - 23:00,06:00 - 21:00,0,1,2.0,,1,1,2.0,,1,1,,{9C3A452C-6C9A-4BF0-A59C-B1942FAD1427},17.0,1
3332,CEN,128,Villa Gladys - Centro,Villa Gladys,Centro,Centro,22/12/2012,10,3,37.06791376,Gmovil - E,3102.0,128-3,0.0,5,04:00-22:00,04:00-22:00,04:00-22:00,1,4.0,,2,3,3.0,,1,2,,{9CA1EA89-BA2A-43E6-9646-F54D4180C135},18.0,0
3333,96,AF61,A61,Portal Américas,Calle 72,Calle 80,-,8,2,24.78600289,No Aplica,,A61,4.0,8,04:30 - 09:00,0,0,1,2.0,,1,1,1.0,,3,1,,{9CAE303A-9A02-495D-A3FB-5D729F6DFB7B},4.5,3
3334,CBO,P44,Bosa Santa Fe - Arabia,Bosa Santa Fe,Arabia,Ciudad Bolivar,31/07/2023,7,19,18.34939343,Suma - Bc,4382.0,P44-1,11.0,8,03:15-22:00,03:15-22:00,03:15-22:00,1,4.0,,2,3,3.0,,1,2,,{9D831383-7E3B-4893-8BC8-FDDE99443A9B},18.75,2
3335,FFF,FA426,Est. Comuneros - Galan,Comuneros,Galan,Americas,4/07/2023,14,16,7.21961795,Masivo Capital - Ke,4451.0,F426-2,0.0,8,04:30-23:00,04:30-23:00,-,1,4.0,,2,3,2.0,,1,2,,{9D8C3FCB-45DA-4329-857C-7E1E73979AE9},18.5,1
3336,DDD,LD800,Gaviotas - Villa Gladys,Gaviotas,Villa Gladys,Engativa / Calle 80,19/09/2022,4,10,36.42964625,Consorcio Express D,3973.0,D800-1,5.0,13,03:00-22:00,03:00-22:00,03:00-22:00,1,4.0,,2,3,3.0,,1,2,,{9DA720D4-EECD-42EA-91AA-735154A9ABA6},19.0,0
3337,ALI,2-8,Expreso Oriental 170,Portal Norte,Expreso Oriental 170,Alimentadora,-,1,1,8.82069283,Consorcio Express N,3075.0,2-8a,1.0,1,05:00:00 - 08:30:00,05:00:00 - 08:30:00,05:00:00 - 08:30:00,1,3.0,,2,4,3.0,,1,2,,{9DBB0E64-8790-4F7E-A75E-D1409DE790FC},0.0,3
3338,0,BF26,B26,Portal Américas,Alcalá,Usaquen,-,8,1,,No Aplica,,B26,1.0,8,04:30 - 09:00,4:30 - 9:00,0,1,1.0,,1,1,2.0,,3,1,,{9E1076DC-9272-4F04-BFB8-2F88AFA24AD8},4.5,3
3339,BBB,BB911,Portal Norte,Portal Norte,Portal Norte,Suba,12/09/2024,11,11,3.53305727,Masivo Capital So,4501.0,B911-3,2.0,2,04:30-22:00,04:00-21:00,-,,5.0,,2,3,2.0,,1,2,,{9EBABFFF-2CEE-4C21-A92F-374FF4971EDD},17.5,1
3340,AME,669,Gran Granada - Galan,Gran Granada,Galan,Americas,22/06/2013,10,16,26.45585205,Este Es Mi Bus - Co,3018.0,669-1,7.0,4,04:00-22:00,04:00-22:00,04:00-22:00,1,3.0,,2,3,3.0,,1,2,,{9F5C7996-B30F-4829-9186-F03A28C5E449},18.0,2
3341,SCR,786,Metrovivienda - Diana Turbay-Puentes,Diana Turbay-Puentes,Metrovivienda,San Cristobal,2/11/2013,4,7,23.53140066,Consorcio Express D,3499.0,786-1,9.0,13,03:00-22:00,03:00-22:00,03:00-22:00,1,3.0,,2,3,3.0,,1,2,,{9F79DA62-E3B8-4572-A7AD-7F5838FA82DC},19.0,2
3342,ALI,8-1,Kennedy Central,Banderas,Kennedy Central,Alimentadora,-,8,8,4.69371167,Masivo Capital - Ke,3312.0,8-1a,8.0,8,04:00:00 - 24:20:00,04:00:00 - 24:20:00,04:00:00 - 24:20:00,1,3.0,,2,4,3.0,,1,2,,{9FA8B8CA-DDFB-4E2D-892E-88612096499D},0.0,3
3343,ENG,577,El Palmar - Diana Turbay,Diana Turbay,El Palmar,Engativa,15/01/2023,18,10,37.77620532,Gmovil - E,3640.0,577-1,5.0,12,04:00-23:00,04:00-23:00,04:00-23:00,1,4.0,,2,3,3.0,,1,2,,{9FAFE5B1-AAD1-4665-AEA5-A9BC62AB6148},19.0,0
3344,NOR,330,El Uval - La Estrellita,El Uval,La Estrellita,Norte,13/04/2013,5,1,47.47789029,Consorcio Express N,3721.0,330-1,1.0,12,04:20 - 23:55 - 03:00 - 22:00,04:20 - 23:55 - 03:00 - 22:00,04:20 - 23:55 - 03:00 - 22:00,1,3.0,,2,3,3.0,,1,2,,{A000C0D2-DF40-48B5-A760-412559F6C7E5},19.58,0
3345,LLL,LA815,Villa Del Cerro - Germania,Germania,Villa Del Cerro,San Cristobal,31/01/2022,4,3,11.67970874,Consorcio Express D,4042.0,L815-2,0.0,13,04:00-19:00,04:00-19:00,04:00-19:00,1,4.0,,2,3,3.0,,1,2,,{A062D6AC-8376-47E5-BE74-AA0B7F6B086F},15.0,1
3346,HHH,KH308,Puente Grande - El Tuno,Puente Grande,El Tuno,Usme/ Ciudad Bolivar,21/06/2021,5,9,28.15123559,Gmovil - E,3783.0,H308-2,6.0,12,03:00-22:30,03:00-22:30,03:00-22:30,1,4.0,,2,3,3.0,,1,2,,{A0CE4068-9DB1-4FD2-BAC2-6A843D2E1BE8},19.5,2
3347,FFF,FH733,Tierra Buena - Cerros De Oriente,Cerros De Oriente,Tierra Buena,Americas,10/03/2025,8,6,,Masivo Capital - Ke,4498.0,F733-1,11.0,8,03:00-22:00,03:00-22:00,03:00-22:00,1,5.0,,2,3,3.0,,1,2,,{A1143348-9A93-4980-94C7-58C5DB1387FC},19.0,1
3348,CHA,12,San Pablo - Porciuncula,San Pablo,Porciuncula,Chapinero,17/07/2023,9,2,43.04352658,Gmovil - E,4219.0,12-3,0.0,5,04:00-22:00,04:00-22:00,04:00-22:00,1,4.0,,2,3,3.0,,1,2,,{A114457A-136D-44F6-AA8A-DE4E74488A31},18.0,0
3349,BBB,CB161,Unicentro - Villa Gloria,Villa Gloria,Unicentro,Usaquen,10/04/2023,1,11,25.25940661,Consorcio Express N,4290.0,B161-1,3.0,1,04:00-23:00,04:00-23:00,04:00-23:00,1,4.0,,2,3,3.0,,1,2,,{A1FDB817-EFDE-4D7D-90C8-D2C2FD177BF9},19.0,2
3350,CCC,CG147,Bilbao - Metrovivienda,Metrovivienda,Bilbao,Suba,15/01/2023,11,7,32.09082851,Emasivo 10,4414.0,C147-2,8.0,3,03:30-22:00,03:30-22:00,03:30-22:00,1,3.0,,2,3,3.0,,1,2,,{A20805A1-4A73-43B8-A84A-750C70A1AAF2},18.5,0
3351,C80,271,Lomas - Gran Granada,Lomas,Gran Granada,Calle 80,15/07/2024,10,18,32.67236198,Este Es Mi Bus - Co,2982.0,271-1,12.0,5,03:00-23:00,03:00-23:00,03:00-23:00,1,3.0,,2,3,3.0,,1,2,,{A2284F80-DABE-4A79-BDEF-F7684EF6D884},20.0,0
3352,LLL,LL822,Est. Av. 1 Mayo - Sidel,Av. 1 Mayo,Sidel,San Cristobal,17/02/2025,4,4,11.20692035,0,0.0,LL822-3,13.0,13,0,0,0,1,,,2,6,,,1,2,,{A2D00163-2D9C-4B62-A6D3-BB5FF055DC77},0.0,3
3353,SAL,614,Bolonia Usme - Montevideo,Bolonia Usme,Montevideo,Salitre,17/06/2024,5,9,26.41337754,Gmovil - E,3059.0,614-1,6.0,12,03:30 - 22:00 - 03:30 - 23:00,03:30 - 22:00 - 03:30 - 23:00,03:30 - 22:00 - 03:30 - 23:00,1,4.0,,2,3,3.0,,1,2,,{A39B81DE-C414-4BF6-9066-DCCC18860FD2},18.5,2
3354,FFF,HF718,Usme Centro - La Rivera,Usme Centro,La Rivera,Americas,5/08/2024,8,5,27.81348407,Mueve Usme,4328.0,F718-2,12.0,8,03:00-23:00,03:00-23:00,03:00-23:00,,4.0,,2,3,3.0,,1,2,,{A3F97EDB-24EF-4459-BAB3-2DF07BDAC956},20.0,2
3355,HHH,HA601,Perdomo - Chapinero,Chapinero,Perdomo,Usme/ Ciudad Bolivar,20/06/2023,19,3,21.90826197,Odt La Rolita,3936.0,H601-2,0.0,10,04:00-21:00,04:00-21:00,04:00-21:00,1,4.0,,2,3,3.0,,1,2,,{A4440FD9-1189-46E8-9D14-2B4318730395},17.0,2
3356,55,MK86,K86Acv,Aeropuerto El Dorado,Hacienda Santa Barbara,Calle 26,-,9,9,9.95871904,No Aplica,,K86ACV,6.0,0,0,0,07:00 - 14:00,1,3.0,,1,2,4.0,,1,1,,{A588CB8B-6C57-4793-8A5A-B7917F18DA7B},0.0,3
3357,ENG,669,Gran Granada - Galan,Galan,Gran Granada,Engativa,22/06/2013,10,16,25.60833317,Este Es Mi Bus - Co,3011.0,669-2,7.0,4,04:00-22:00,04:00-22:00,04:00-22:00,1,3.0,,2,3,3.0,,1,2,,{A5B2CA14-7BBF-414B-92B0-1C06FABD2533},18.0,2
3358,AAA,HA642,Rincon De Venecia - Porciuncula,Rincon De Venecia,Porciuncula,Neutra,5/11/2024,6,2,41.92707018,Etib - Bo,4293.0,HA642-3,0.0,10,04:00-22:00,04:00-22:00,04:00-22:00,1,4.0,,2,3,3.0,,1,2,,{A5BCC0EB-4CB9-41D6-A61D-F8BF1B52B679},18.0,0
3359,HHH,HK707,El Uval - El Refugio,El Refugio,El Uval,Usme/ Ciudad Bolivar,16/01/2021,5,9,34.28427687,Gran Americas Usme,3616.0,H707-2,6.0,12,02:45-23:30,02:45-23:30,02:45-23:30,1,3.0,,2,3,3.0,,1,2,,{A600CD14-6155-4974-A76B-94A56677C0DC},20.75,0
3360,HHH,HA725,El Tuno - Las Nieves,El Tuno,Las Nieves,Usme/ Ciudad Bolivar,28/10/2024,1,3,39.52681727,Mueve Usme,4215.0,HA725-3,0.0,12,03:30-22:00,03:30-22:00,03:30-22:00,1,4.0,,2,3,3.0,,1,2,,{A627D0D5-E5F4-4CCA-9BB9-FF60E073EE1D},18.5,0
3361,KKK,HK635,Arborizadora Alta - Montevideo,Arborizadora Alta,Montevideo,Fontibon,17/04/2023,19,9,17.63292013,Odt La Rolita,4231.0,K635-1,6.0,10,03:30-21:00,03:30-21:00,03:30-21:00,1,4.0,,2,3,3.0,,1,2,,{A639A7B7-AC48-4945-BFC5-A3A0453FEE82},17.5,2
3362,HHH,HH604,Sierra Morena - Est. Gral Santander,Est. Gral Santander,Sierra Morena,Usme/ Ciudad Bolivar,5/11/2024,19,15,10.39102988,Etib - Bo,4478.0,H604-2,10.0,10,04:00:00 - 23:00:00,04:00:00 - 23:00:00,04:00:00 - 23:00:00,1,4.0,,2,3,3.0,,1,2,,{A75DFED2-5526-45D9-B890-2CF2D8242D87},0.0,3
3363,SCR,580,Bosa San Jose - Est. Bicentenario,Bosa San Jose,Est. Bicentenario,San Cristobal,17/03/2025,7,17,,Etib - Bo,3142.0,580-1,13.0,9,04:00-23:00,04:00-23:00,04:00-23:00,1,3.0,,2,3,3.0,,1,2,,{A76DF27A-A23C-4638-8E47-42433C0C6BA2},19.0,1
3364,USA,260,Arabia - Unicentro,Arabia,Unicentro,Usaquen,26/10/2020,19,1,32.85645134,Suma - Bc,4017.0,260-1,1.0,11,03:30-21:30,03:30-21:30,03:30-21:30,1,3.0,,2,3,3.0,,1,2,,{A79A3C29-23CA-4475-9D57-FDCA832D565C},18.0,0
3365,GGG,GH543,Timiza - Est G. Santander,Gral Santander,Timiza,Bosa,12/11/2024,8,15,7.66771876,ETIB Bo,4507.0,G543-2,10.0,9,-,-,-,1,3.0,,2,3,3.0,,1,2,,{A7C401EA-1651-46E0-8024-DFF1224DD254},0.0,3
3366,KKK,KL325,Las Brisas - El Dorado,Fontibon Brisas,El Dorado,Calle 26,15/01/2023,9,3,25.07487023,ZMO Fontibon V,4071.0,L325-1,13.0,6,03:30-21:30,03:30-21:30,03:30-21:30,1,4.0,,2,3,3.0,,1,2,,{A8DC63E2-AEC0-40D7-869F-C95A8BFE6525},18.0,2
3367,SUB,E26B,Corpas - Canton Norte,Canton Norte,Corpas,Suba,27/09/2021,11,1,19.40765471,Consorcio Express N,3097.0,E26B-2,1.0,3,04:00-23:00,04:00-23:00,04:00-23:00,1,4.0,,2,3,3.0,,1,2,,{A920A3FB-0FEE-4DBF-80D2-5E2FDF1145D0},19.0,2
3368,HHH,HA708,Antonio J. De Sucre - Chico Norte,Chico Norte,Antonio J. De Sucre,Usme/ Ciudad Bolivar,26/07/2021,5,2,29.34813747,Gran Americas Usme,3811.0,H708-2,0.0,12,03:30-22:30,03:30-22:30,03:30-22:30,1,3.0,,2,3,3.0,,1,2,,{A92383D1-1C3C-4D9C-83F0-A96F8DB3D582},19.0,2
3369,CCC,CK122,Villa Cindy - Clinica Colombia,Clinica Colombia,Villa Cindy,Suba,31/07/2023,11,9,17.58708506,Este Es Mi Bus - Co,3874.0,C122-2,6.0,3,04:00-23:00,04:00-23:00,04:00-23:00,1,5.0,,2,3,3.0,,1,2,,{A95712EC-FB54-4724-BFDA-5AACE422CAAF},19.0,2
3370,CCC,CA117,Villa Cindy - Chapinero,Chapinero,Villa Cindy,Suba,23/07/2022,11,2,21.55855925,Masivo Capital - So,4178.0,C117-2,0.0,3,04:00-23:00,04:00-23:00,04:00-23:00,1,4.0,,2,3,3.0,,1,2,,{A96E4C61-AF98-4E81-A0AC-2E9789ECF9CE},19.0,2
3371,PER,T163,Perdomo - Calle 222,Calle 222,Perdomo,Perdomo,28/03/2015,11,19,41.5873008,Masivo Capital - So,3205.0,T163-2,10.0,2,04:00-23:00,04:00-23:00,04:00-23:00,1,3.0,,2,3,3.0,,1,2,,{A96E6536-8417-4769-85CF-1EEEF8600FB9},19.0,0
3372,PBO,953,Tierra Buena - La Fiscala Alta,La Fiscala Alta,Tierra Buena,Patio Bonito,1/04/2014,8,5,22.28733705,Masivo Capital - Ke,4319.0,953-2,12.0,8,03:30 - 23:00 - 04:00 - 23:00,03:30 - 23:00 - 04:00 - 23:00,03:30 - 23:00 - 04:00 - 23:00,1,4.0,,2,3,3.0,,1,2,,{AA583F95-9D80-447A-A242-02521F9E24A5},19.5,2
3373,C80,806,Providencia Alta - Sabana Del Dorado,Providencia Alta,Sabana Del Dorado,Calle 80,29/01/2014,18,10,30.08057202,Gmovil - E,4202.0,806-1,,12,04:00-23:00,04:00-23:00,04:00-23:00,1,4.0,,2,3,3.0,,1,2,,{AA5EF315-1791-4542-8B56-9824EFD72DFD},19.0,2
3374,82,CH15,C15,Portal Tunal,Portal Suba,Suba,-,6,11,28.46717056,No Aplica,,C15,3.0,11,04:00 - 23:00,04:00 - 23:00,04:00 - 22:00,1,2.0,,1,1,3.0,,1,1,,{AAA7DAC7-03EC-4F7F-8D9D-EAF3204CA14C},19.0,2
3375,HHH,HB609,Arborizadora Alta - Unicentro,Unicentro,Arborizadora Alta,Usme/ Ciudad Bolivar,20/11/2023,19,1,32.24531831,Suma - Bc,4178.0,H609-2,1.0,11,04:00-21:30,04:00-21:30,04:00-21:30,1,4.0,,2,3,3.0,,1,2,,{AAB179B7-6A39-4CAA-9F9A-1D6DF155053F},17.5,0
3376,HHH,HH639,Arborizadora Alta - Villa Mayor,Villa Mayor,Arborizadora Alta,Usme/ Ciudad Bolivar,19/12/2022,19,15,12.48806523,Suma - Bc,4260.0,H639-2,10.0,11,04:00-21:30,04:00-21:30,04:00-21:30,1,4.0,,2,3,3.0,,1,2,,{AB4B412E-F596-4828-BDA5-5B3870A1DB3B},17.5,1
3377,KKK,HK700,Bellavista - Terminal Salitre,Bellavista,Terminal Salitre,Calle 26,16/01/2021,5,9,24.69338393,Gran Americas Usme,3603.0,K700-1,6.0,12,04:00-00:00,04:00-00:00,04:00-00:00,1,3.0,,2,3,3.0,,1,2,,{AB6679F5-437A-4CA4-9D44-2442AD44554E},20.0,2
3378,KKK,KC321,Fontibon Brisas - Tibabuyes,Tibabuyes,Fontibon Brisas,Calle 26,15/01/2023,9,11,28.72186227,Mueve Fontibon,4047.0,K321-2,3.0,6,03:00-23:00,03:00-23:00,03:00-23:00,1,3.0,,2,3,3.0,,1,2,,{AB7207CC-9F04-4575-9B7E-8C94F96D7C49},20.0,2
3379,22,BH75,H75,Portal Norte,Portal Usme,Usme/ Ciudad Bolivar,-,1,5,28.32983361,No Aplica,,H75,12.0,1,05:00 - 23:00,05:00 - 23:00,04:30 - 22:00,1,2.0,,1,1,3.0,,1,1,,{ABE60D4A-E3D7-488A-9E95-E367535EA8A7},18.0,2
3380,FFF,FB419,Nueva Castilla - Lijaca,Lijaca,Nueva Castilla,Americas,8/04/2024,8,1,30.43783506,Este Es Mi Bus - Tz,4250.0,F419-2,1.0,7,03:00-22:00,03:00-22:00,03:00-22:00,1,3.0,,2,3,3.0,,1,2,,{AC6D9C55-F9F7-485D-B349-5EA4A6F06CC7},19.0,2
3381,CEN,731,Bosa San Jose - Palermo,Bosa San Jose,Palermo,Centro,1/03/2014,7,13,39.85147718,Etib - Bo,3626.0,731-3,0.0,9,04:00-23:00,04:00-23:00,04:00-23:00,1,3.0,,2,3,3.0,,1,2,,{AC8313D1-B69E-4296-B605-A1E11E95009F},19.0,0
3382,DDD,DA213,Villa Teresita - Galerias,Galerias,Villa Teresita,Engativa / Calle 80,26/09/2022,10,13,17.87503592,Gmovil - E,4193.0,D213-2,0.0,5,04:00-23:00,04:00-23:00,04:00-23:00,1,4.0,,2,3,3.0,,1,2,,{AC998FD7-5023-4F75-89D9-DF4BCF304B07},19.0,2
3383,BBB,CB130,Suba Berlin - Cardioinfantil,Suba Berlin,Cardio Infantil,Usaquen,23/07/2022,11,1,18.54011991,Consorcio Express N,4183.0,B130-1,1.0,3,04:00-20:30,04:00-20:30,04:00-20:30,1,4.0,,2,3,3.0,,1,2,,{AD278582-5127-4170-9359-72042DE276D1},16.5,2
3384,DDD,5-1,Suba Rincon,Granja,Suba Rincon,Engativa / Calle 80,-,10,11,9.72963467,Este Es Mi Bus - Co,2840.0,5-1,3.0,4,04:30:00 - 24:20:00,04:30:00 - 24:20:00,04:30:00 - 24:20:00,1,3.0,,2,3,3.0,,1,2,,{AD63FA70-2941-467F-A935-AC88D0F2E706},0.0,3
3385,ALI,4-2,Diana Turbay,Molinos,Diana Turbay,Alimentadora,25/03/2025,18,18,,E-Somos Alimentacion,2841.0,4-2a,12.0,12,04:00:00 - 24:20:00,04:00:00 - 24:20:00,04:00:00 - 24:20:00,,3.0,,2,4,3.0,,1,2,,{ADFE9AF0-FC02-41BA-BA24-094152E58010},0.0,3
3386,CCC,CB130,Suba Berlin - Cardioinfantil,Cardio Infantil,Suba Berlin,Suba,23/07/2022,11,1,18.7450278,Consorcio Express N,3795.0,C130-2,1.0,3,04:00-20:30,04:00-20:30,04:00-20:30,1,4.0,,2,3,3.0,,1,2,,{AE041A56-F0A0-4F1F-BA48-D7631FEEA77A},16.5,2
3387,AAA,FA410,Tierra Buena - Chico Norte,Tierra Buena,Chico Norte,Neutra,12/11/2024,8,2,23.39523121,Masivo Capital - Ke,4151.0,A410-2,0.0,8,03:30-22:30,03:30-22:30,03:30-22:30,1,3.0,,2,3,3.0,,1,2,,{AE138CDB-B16A-41E6-9DDF-6AF87DE5449D},19.0,2
3388,CHA,59B,Bachue - Chapinero,Bachue,Chapinero,Chapinero,21/12/2013,10,2,31.1108632,Este Es Mi Bus - Co,3356.0,59B-3,0.0,4,04:00-21:00,04:00-21:00,04:00-21:00,1,4.0,,2,3,3.0,,1,2,,{AE3BF1AE-439E-417D-8EA7-F5129C62B67B},17.0,2
3389,HHH,HL636,Rincon De Venecia - San Blas Ii,San Blas Ii,Rincon De Venecia,Usme/ Ciudad Bolivar,27/03/2023,4,6,16.01849032,Odt La Rolita,4234.0,H636-1,10.0,13,03:30-22:00,03:30-22:00,03:30-22:00,1,4.0,,2,3,3.0,,1,2,,{AEB5D660-7A5D-4609-A5C4-461EA0F6E445},18.5,1
3390,BBB,BG902,Metrovivienda - Calle 222,Metrovivienda,Calle 222,Usaquen,21/09/2020,11,7,44.28810085,Masivo Capital - Ke,4407.0,B902-2,8.0,2,04:00 - 23:00 -03:30 - 23:00,04:00 - 23:00 -03:30 - 23:00,04:00 - 23:00 -03:30 - 23:00,1,3.0,,2,3,3.0,,1,2,,{AEE63634-1C63-40C0-B036-AF557E652EA5},19.0,0
3391,ALI,3-6,Danubio,Portal Usme,Danubio,Alimentadora,-,5,5,5.47835457,E-Somos Alimentacion,2924.0,3-6a,12.0,12,04:00:00 - 24:30:00,04:00:00 - 24:30:00,04:00:00 - 24:30:00,1,3.0,,2,4,3.0,,1,2,,{AEFF2A16-2D79-4D9B-901F-2EC8460A466A},0.0,3
3392,ALI,3-5,Usminia,Portal Usme,Usminia,Alimentadora,-,5,5,14.11560569,E-Somos Alimentacion,3745.0,3-5a,12.0,12,04:00:00 - 24:30:00,04:00:00 - 24:30:00,04:00:00 - 24:30:00,1,3.0,,2,4,3.0,,1,2,,{AF5B4271-87EA-4257-A262-AEA20372A522},0.0,3
3393,CBO,P39,Arabia - Zona Franca,Zona Franca,Arabia,Ciudad Bolivar,1/10/2013,19,9,23.56145742,Suma - Bc,3401.0,P39-2,6.0,11,03:15-22:00,03:15-22:00,03:15-22:00,1,4.0,,2,3,3.0,,1,2,,{AF62428B-1FA8-405A-9468-1EE5C1FBA4C4},18.75,2
3394,PER,TC14,Nueva Roma - Portal Sur,Portal Sur,Nueva Roma,Perdomo,18/11/2024,7,8,10.01614229,Etib - Bo,3414.0,TC14-3,9.0,9,04:30-22:00,04:30-22:00,04:30-22:00,1,4.0,,2,3,3.0,,1,2,,{AFB1EF47-EFA8-426E-B41B-35437FF33336},17.5,1
3395,USM,E44,Mirandela - El Uval,Mirandela,El Uval,Usme,22/04/2024,5,1,48.0891662,Consorcio Express N,3838.0,E44-2,1.0,12,03:00-22:00,03:00-22:00,03:00-22:00,1,4.0,,2,3,3.0,,1,2,,{AFD4F7D3-5B00-46F0-8577-C86EECE44148},19.0,0
3396,GGG,GL517,Canada Guira - Potreritos,Canada Guira,Potreritos,Bosa,24/02/2025,7,4,21.79058041,Etib - Bo,3754.0,G517-2,13.0,9,03:00-22:30,03:00-22:30,03:00-22:30,1,4.0,,2,3,3.0,,1,2,,{B005BB17-B56A-473F-B734-BE2DFC7BF945},19.5,2
